"10,""jurassic"",""bbno$,lentra,TrippyThaKid"",40,92,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""recess"",2019-01-25,02:46,92,57,13,0,64,30,30,-8,A#/B♭ Minor,4,2023-12-26,7Agi8QDhwLEHFdP5LxysqD,""no records"",3A,https://p.scdn.co/mp3-preview/5568c7199d1af82ac7648fcfdc10c06cb638108b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3";
"11,""jimmy neutron"",""bbno$,LIL MAYO"",37,133,""canadian hip hop, dark trap, meme rap, "",""Hip Hop"",""i don't care at all"",2019-11-08,02:03,90,47,29,0,80,40,0,-10,C Major,4,2023-12-26,1CauBvI7HoHtVmCJK8z2fn,""bbno$"",8B,https://p.scdn.co/mp3-preview/d52952809f094dfa64cfe18e69787ee5c15e5730?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"12,""Whip A Tesla"",""Yung Gravy,bbno$"",59,170,""meme rap, minnesota hip hop, canadian hip hop, dark trap"",""Hip Hop"",""Sensational"",2019-05-31,02:33,81,53,18,0,54,30,0,-7,A Minor,4,2023-12-26,6nsyYPCDUSacgXci9mvWln,""Republic Records"",8A,,https://i.scdn.co/image/ab67616d0000485115353ebee04814bb8153aa74";
"13,""Shotta Flow (Feat. Blueface) [Remix]"",""NLE Choppa,Blueface"",70,120,""memphis hip hop, rap, cali rap"",""Hip Hop"",""Shotta Flow (Feat. Blueface) [Remix]"",2019-06-20,02:56,89,51,3,0,57,40,10,-5,D Major,4,2023-12-26,67XyC1GdSkKb9sbRRkUDXS,""No Love Entertainment"",10B,https://p.scdn.co/mp3-preview/860cf8f759bfa9985f34ea8bbc3ecec044a96a70?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851349a68e6e92380dc2ecb54b5";
"14,""shining on my ex"",""bbno$,Yung Gravy"",43,89,""canadian hip hop, dark trap, meme rap, minnesota hip hop"",""Hip Hop"",""shining on my ex"",2019-11-01,02:20,65,49,12,0,62,30,0,-9,E Minor,4,2023-12-26,3mBRfojfwsGouVPJHhiVd9,""bbno$"",9A,https://p.scdn.co/mp3-preview/2c604f142c745435460af56f53ff294c96df7c50?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485117e3bbdcc2328cb595a0d192";
"15,""Feeling"",""Juice WRLD"",0,160,""chicago rap, melodic rap, rap"",""Hip Hop"",""Death Race For Love"",2019-03-08,03:21,71,52,23,0,56,0,20,-6,A#/B♭ Minor,4,2023-12-26,2Jh3UqxnHJMyzMzku4uOtE,""Grade A Productions/Interscope Records"",3A,,https://i.scdn.co/image/ab67616d00004851af149eb4002f65f83afc63c4";
"16,""on god"",""bbno$,Lewis Grant"",44,120,""canadian hip hop, dark trap, meme rap, hyperpop"",""Hip Hop, Pop"",""i don't care at all"",2019-11-08,03:14,88,30,11,0,36,10,0,-11,G#/A♭ Major,4,2023-12-26,7a7wbihbtKPnMCq17iECek,""bbno$"",4B,https://p.scdn.co/mp3-preview/33e3bd89d25a1c054fd79d45cf673aaa3cacd1f6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"17,""shining"",""bbno$,lentra"",34,94,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""recess"",2019-01-25,02:33,87,60,33,0,78,30,10,-10,C♯/D♭ Major,4,2023-12-26,5ktuxS6OqY2a6ticLNYs2c,""no records"",3B,https://p.scdn.co/mp3-preview/c771ac1c2a322c8b37fd83841c9d1e6bee0efea9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3";
"18,""who dat boi"",""bbno$,lentra,So Loki"",43,86,""canadian hip hop, dark trap, meme rap, bc underground hip hop"",""Hip Hop"",""who dat boi"",2017-11-21,02:11,83,52,15,0,82,30,60,-9,C♯/D♭ Major,4,2023-12-26,6uxKBULqEBZ9x5nhfcZnQg,""bbno$"",3B,https://p.scdn.co/mp3-preview/e55cb5a9b063e6585bf0cdbcb47c73e3e193457a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e4a8b6c56f26df02be43c4b5";
"19,""nursery"",""bbno$,lentra"",55,105,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""recess"",2019-01-25,02:26,93,55,40,0,83,10,0,-8,F Major,4,2023-12-26,2napy7uG4RI74SoyKJVGl5,""no records"",7B,https://p.scdn.co/mp3-preview/7d84dbe84c4e7be735b522b6f26863495bd30471?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3";
"20,""it gon'last"",""bbno$"",35,90,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,02:40,74,52,8,0,51,0,10,-7,A#/B♭ Minor,4,2023-12-26,0WOmGQnVXeormVlAcfglKx,""bbno$"",3A,https://p.scdn.co/mp3-preview/c836cafbb75a695d05f34b624c22389efdadd586?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"21,""pouch"",""bbno$"",31,120,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,02:12,96,36,21,0,63,40,10,-11,G#/A♭ Major,4,2023-12-26,0USHtNOi1gGvSr2Ea7lcyx,""bbno$"",4B,https://p.scdn.co/mp3-preview/1f5d5f65cf6b4e17c19992b21662e00b8713d1be?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"22,""Black Beatles"",""Rae Sremmurd,Gucci Mane"",77,146,""melodic rap, mississippi hip hop, pop rap, rap, trap, atl hip hop, dirty south rap, hip hop, southern hip hop"",""Hip Hop"",""SremmLife 2 (Deluxe)"",2016-08-12,04:51,79,63,14,0,36,0,10,-6,C Major,4,2023-12-26,6fujklziTHa8uoM5OQSfIo,""Mike WiLL Made-It"",8B,,https://i.scdn.co/image/ab67616d00004851881fb62d913fe712fc2e1c95";
"23,""hot girl bummer"",""blackbear"",28,130,""pop"",""Pop"",""hot girl bummer"",2019-08-23,03:05,78,56,13,0,68,0,40,-7,F#/G♭ Minor,1,2023-12-26,7aiClxsDWFRQ0Kzk5KI5ku,""Beartrap/ Alamo/ Interscope Records"",11A,,https://i.scdn.co/image/ab67616d0000485195e845fcceb1625ff6178411";
"24,""sriracha"",""bbno$,lentra"",56,100,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""sriracha"",2019-04-19,02:09,92,48,9,0,96,20,10,-9,F Minor,4,2023-12-26,27uqXX6GcgnvzE2QzNaj4z,""no records"",4A,https://p.scdn.co/mp3-preview/0260ae8b11704b54d1820005031f28a78a5148e6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485103cd7a1aae8bc7cacb96bb42";
"25,""Bandit (with YoungBoy Never Broke Again)"",""Juice WRLD,YoungBoy Never Broke Again"",71,180,""chicago rap, melodic rap, rap, baton rouge rap"",""Hip Hop"",""Bandit (with YoungBoy Never Broke Again)"",2019-10-04,03:09,47,63,7,0,43,30,10,-6,F Minor,4,2023-12-26,6Gg1gjgKi2AK4e0qzsR7sd,""Grade A Productions/Interscope Records"",4A,,https://i.scdn.co/image/ab67616d000048515b4bee4c0dfe7f1ec4b2cc6d";
"26,""1 Thot 2 Thot Red Thot Blue Thot"",""Yung Gravy"",59,80,""meme rap, minnesota hip hop"",""Hip Hop"",""Snow Cougar"",2018-05-04,02:11,79,77,15,0,69,20,10,-6,F#/G♭ Major,4,2023-12-26,7LptQZjp5wgdYDQZPjOV9O,""Universal Records"",2B,,https://i.scdn.co/image/ab67616d000048515ca7079fad6246966d57dc2c";
"27,""Ransom"",""Lil Tecca"",83,180,""melodic rap, pluggnb, rap"",""Hip Hop"",""We Love You Tecca"",2019-08-30,02:11,75,64,2,0,23,20,0,-6,G Minor,4,2023-12-26,1lOe9qE0vR9zwWQAOk6CoO,""Republic Records"",6A,,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058";
"28,""Rotisserie"",""Yung Gravy,bbno$"",53,96,""meme rap, minnesota hip hop, canadian hip hop, dark trap"",""Hip Hop"",""Baby Gravy EP"",2017-10-11,02:03,86,67,20,0,45,20,20,-7,C♯/D♭ Major,3,2023-12-26,4zDMybUdMSewKNxmGffD7v,""Yung Gravy & bbno$"",3B,https://p.scdn.co/mp3-preview/23f0bc7f3ecc4d05aa4412bd1ebb616f9686a5fa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511112f72cfed05bbb373ea0e0";
"29,""doubles"",""bbno$,Swerzie,Downtime"",40,132,""canadian hip hop, dark trap, meme rap, "",""Hip Hop"",""recess"",2019-01-25,02:25,88,71,21,0,47,20,0,-7,C♯/D♭ Major,4,2023-12-26,79BTZzQWsFBGuz6otfJDU4,""no records"",3B,https://p.scdn.co/mp3-preview/345810c9748b84b3671bbdaf4e21cb0644ab9e6f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3";
"30,""STOP TRYING TO BE GOD"",""Travis Scott"",70,150,""hip hop, rap, slap house"",""Hip Hop, Electronic"",""ASTROWORLD"",2018-08-03,05:38,59,57,22,0,11,0,10,-4,E Minor,4,2023-12-26,1xYpVRspgaLxdJLOTQkTjg,""Cactus Jack / Epic"",9A,https://p.scdn.co/mp3-preview/94d1a277b4b8b4598f8f1b5737a6389239c456d8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3";
"31,""bad thoughts"",""bbno$"",48,95,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,02:32,86,37,12,0,23,10,10,-11,D Major,4,2023-12-26,3VaJpVf2jc9by82sJDIKzy,""bbno$"",10B,https://p.scdn.co/mp3-preview/3e72d4a025d73773bbe27a763ec2554875fe800f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"32,""Alley Oop"",""Yung Gravy,Lil Baby"",50,122,""meme rap, minnesota hip hop, atl hip hop, atl trap, rap, trap"",""Hip Hop"",""Sensational"",2019-05-31,02:32,86,50,27,0,87,20,0,-8,F#/G♭ Major,4,2023-12-26,38nyi6J4H44dXpf0PE3bWE,""Republic Records"",2B,,https://i.scdn.co/image/ab67616d0000485115353ebee04814bb8153aa74";
"33,""Cheryl"",""Yung Gravy"",53,77,""meme rap, minnesota hip hop"",""Hip Hop"",""Cheryl"",2017-06-21,02:49,80,70,5,0,50,30,10,-9,C Minor,4,2023-12-26,18gNzobZV5YD8BhL8o3BTi,""Yung Gravy"",5A,https://p.scdn.co/mp3-preview/ac173cb814255d3315b3aa37b02922ec5b33347c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ce7d3f2d21096c8510378ce9";
"34,""moves"",""bbno$,lentra"",38,98,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""moves"",2018-09-14,02:41,92,76,20,0,81,20,20,-10,G#/A♭ Major,4,2023-12-26,3zLmQwnPe8RJdkK3lr4AJm,""bbno$"",4B,https://p.scdn.co/mp3-preview/f509df81f3454670ce8aa5ef040ca7b41fd5497c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515983970bcec65cf62b08b5d1";
"35,""bunk"",""bbno$,lentra,Swerzie"",44,114,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""recess"",2019-01-25,02:31,91,54,4,0,90,20,0,-8,C♯/D♭ Major,4,2023-12-26,7FzhBc53MGYpJLI9ckUt2r,""no records"",3B,https://p.scdn.co/mp3-preview/32eb39761af49c9cd9c7422f0c4a71b129fdf209?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3";
"36,""Mr. Clean"",""Yung Gravy"",64,107,""meme rap, minnesota hip hop"",""Hip Hop"",""Snow Cougar"",2018-05-04,03:31,76,70,69,0,63,10,10,-6,A Major,4,2023-12-26,5GxnROd93Y7NGt2ci0TwBw,""Universal Records"",11B,,https://i.scdn.co/image/ab67616d000048515ca7079fad6246966d57dc2c";
"37,""Shots"",""Lil Tecca"",70,108,""melodic rap, pluggnb, rap"",""Hip Hop"",""We Love You Tecca"",2019-08-30,01:49,83,58,53,0,51,0,0,-6,G Minor,4,2023-12-26,6eSU1exzDvBEXmBRxspeh5,""Republic Records"",6A,,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058";
"38,""Rodeo"",""Lil Nas X,Cardi B"",65,140,""lgbtq+ hip hop, pop, rap"",""Hip Hop, Pop"",""7 EP"",2019-06-21,02:38,71,68,14,0,66,0,40,-6,A Major,4,2023-12-26,4ak7xjvBeBOcJGWFDX9w5n,""Columbia"",11B,https://p.scdn.co/mp3-preview/9af943e5435f37571551d419e68ec88785dfdeef?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c0e7bf5cdd630f314f20586a";
"39,""Suicidal Thoughts"",""Josh A,iamjakehill"",65,140,""sad lo-fi, sad rap"",""Electronic, Hip Hop"",""Better off Dead"",2017-10-19,03:01,37,66,22,0,15,0,40,-6,C♯/D♭ Major,4,2023-12-26,56TOfxnRzSRbFRw8J6C4IT,""Josh A & Iamjakehill"",3B,https://p.scdn.co/mp3-preview/510c713dcd6fa87b4ebf7d184b21f2195b065d21?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485118e1508eff5a90c2f8c233cb";
"40,""bad girl"",""bbno$,lentra,BAINS."",48,170,""canadian hip hop, dark trap, meme rap, bc underground hip hop"",""Hip Hop"",""bb steps"",2018-07-12,02:21,72,56,14,0,66,30,0,-9,G#/A♭ Major,4,2023-12-26,0XoDcV08iB5T3XFbXfAghf,""bbno$"",4B,https://p.scdn.co/mp3-preview/5f6e9f3ddc902d142924d10a5c8f9ad4b12c4101?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a12f14b23a5dc572d652207a";
"41,""pop song"",""bbno$"",34,105,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,02:24,94,51,38,0,54,10,0,-8,G Minor,4,2023-12-26,7JFDrixnNbpK5WKdpLx0BY,""bbno$"",6A,https://p.scdn.co/mp3-preview/8b5ec56be8fc9fc1c744a52ef418b815a5a4bad0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"42,""Bad Boy"",""Yung Bae,bbno$,Billy Marchiafava"",0,118,""future funk, canadian hip hop, dark trap, meme rap"",""Hip Hop, Electronic"",""Bae 5"",2019-06-28,03:07,86,79,3,0,77,0,0,-6,C♯/D♭ Minor,4,2023-12-26,2uPHU2QlLczjkOnfQKH7Qn,""The Future of Funk"",12A,,https://i.scdn.co/image/ab67616d00004851c8954d7d5c9deb29f1f77b08";
"43,""All Girls Are The Same"",""Juice WRLD"",86,162,""chicago rap, melodic rap, rap"",""Hip Hop"",""Goodbye & Good Riddance"",2018-12-10,02:45,67,53,8,0,20,30,0,-7,C Major,4,2023-12-26,4VXIryQMWpIdGgYR4TrjT1,""Juice WRLD Mixtape / ISR P&D"",8B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4";
"44,""Gravy Train"",""Yung Gravy"",59,144,""meme rap, minnesota hip hop"",""Hip Hop"",""Sensational"",2019-05-31,02:49,73,62,32,0,73,10,10,-8,F#/G♭ Minor,4,2023-12-26,3qOkkP9JLltoUvaLjEXTmW,""Republic Records"",11A,,https://i.scdn.co/image/ab67616d0000485115353ebee04814bb8153aa74";
"45,""Amigo"",""Lil Tecca"",70,90,""melodic rap, pluggnb, rap"",""Hip Hop"",""We Love You Tecca"",2019-08-30,02:30,77,67,42,0,53,20,10,-7,G Minor,4,2023-12-26,2BULAwmRpScmZE7YOF07e5,""Republic Records"",6A,,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058";
"46,""I DON'T CARE AT ALL CAUSE I GOT MONEY!!!!!!"",""bbno$"",31,130,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,01:48,82,33,74,0,65,40,30,-10,B Minor,4,2023-12-26,3kaq3W2zDWNPJFAuStJ5qh,""bbno$"",10A,https://p.scdn.co/mp3-preview/bd58dbb2d63f5e254959fa18f7508a28daf5e586?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"47,""tony thot"",""bbno$,lentra"",40,93,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""bb steps"",2018-07-12,02:16,92,63,47,0,86,20,0,-5,D Minor,4,2023-12-26,2WPBIdQkgi8hqExMWU4TuK,""bbno$"",7A,https://p.scdn.co/mp3-preview/85f06395f1ba343f0bfec56972fab8c78443968b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a12f14b23a5dc572d652207a";
"48,""gone"",""bbno$"",39,100,""canadian hip hop, dark trap, meme rap"",""Hip Hop"",""i don't care at all"",2019-11-08,03:21,61,57,13,20,17,0,0,-10,A Minor,4,2023-12-26,2Gok70nLuJVS24OPay7kGW,""bbno$"",8A,https://p.scdn.co/mp3-preview/51764287bf76ada0ee0740648b3a3ede395f5462?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774";
"49,""Legends"",""Juice WRLD"",72,142,""chicago rap, melodic rap, rap"",""Hip Hop"",""Legends"",2018-06-22,03:11,59,80,12,0,38,0,10,-5,E Major,4,2023-12-26,1Knctxx9vGZxpZfF66BIEa,""Juice WRLD / Interscope PS"",12B,,https://i.scdn.co/image/ab67616d00004851f9061a1abb0b9a27a78c9916";
"50,""gone girl"",""iann dior,Trippie Redd"",27,95,""melodic rap, rap, trap"",""Hip Hop"",""gone girl"",2019-07-04,02:16,68,71,16,0,36,0,0,-6,B Major,4,2023-12-26,6G0FACzGN80Dj2v4ass5rq,""TenThousand Projects, LLC"",1B,,https://i.scdn.co/image/ab67616d000048510e7473d3cf33aadd9790a06e";
"51,""Falling"",""Trevor Daniel"",3,127,""melodic rap"",""Hip Hop"",""Falling"",2018-10-05,02:39,79,43,12,0,24,0,0,-9,A#/B♭ Minor,4,2023-12-26,4TnjEaWOeW0eKTKIEvJyCa,""Alamo Records"",3A,,https://i.scdn.co/image/ab67616d000048510e4bd9ce99988f3182bf771a";
"52,""Something Just Like This"",""The Chainsmokers,Coldplay"",86,103,""pop, permanent wave"",""Rock, Pop"",""Memories...Do Not Open"",2017-04-07,04:07,62,64,5,0,45,0,10,-7,B Minor,4,2023-12-26,6RUKPb4LETWmmr3iAEQktW,""Disruptor Records/Columbia"",10A,https://p.scdn.co/mp3-preview/4e117abe76700eb13e9e0557fa2d9c44b565b9da?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94";
"53,""November Rain"",""Guns N' Roses"",81,80,""glam metal, hard rock, rock"",""Metal, Rock"",""Use Your Illusion I"",1991-09-17,08:56,29,64,2,22,23,0,10,-9,B Major,4,2023-12-26,3YRCqOhFifThpSRFJ1VWFM,""Guns N Roses P&D"",1B,,https://i.scdn.co/image/ab67616d00004851e44963b8bb127552ac761873";
"54,""One"",""Metallica"",74,102,""hard rock, metal, old school thrash, rock, thrash metal"",""Rock, Metal"",""...And Justice For All"",1988-08-25,07:27,44,70,0,9,41,0,10,-9,G Major,3,2023-12-26,5IX4TbIR5mMHGE4wiWwKW0,""Blackened Recordings / Universal Music"",9B,,https://i.scdn.co/image/ab67616d000048517c05e69390ab7c628a83cee7";
"55,""Californication"",""Red Hot Chili Peppers"",85,96,""alternative rock, funk metal, funk rock, permanent wave, rock"",""Rock, Metal"",""Californication (Deluxe Edition)"",1999-06-08,05:29,59,77,0,0,33,0,10,-3,A Minor,4,2023-12-26,48UPSzbZjgc449aqz8bxox,""Warner Records"",8A,https://p.scdn.co/mp3-preview/0fd595c5b63db10f4a99683f8248ea5d13700683?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595";
"56,""Enter Sandman"",""Metallica"",82,123,""hard rock, metal, old school thrash, rock, thrash metal"",""Rock, Metal"",""Metallica"",1991-08-12,05:31,58,83,0,1,60,0,0,-9,F#/G♭ Minor,4,2023-12-26,5sICkBXVmaCQk5aISGR3x1,""Blackened Recordings / Universal Music"",11A,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802";
"57,""Highway to Hell"",""AC/DC"",85,116,""australian rock, hard rock, rock"",""Rock"",""Highway to Hell"",1979-07-27,03:28,57,91,6,0,42,10,10,-5,F#/G♭ Minor,4,2023-12-26,2zYzyRzz6pRmhPzyfMEC8s,""Columbia"",11A,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485151c02a77d09dfcd53c8676d0";
"58,""Heart-Shaped Box"",""Nirvana"",80,203,""grunge, permanent wave, rock"",""Rock"",""In Utero (Deluxe Edition)"",1993-09-21,04:41,26,64,20,3,38,0,0,-10,C♯/D♭ Major,4,2023-12-26,11LmqTE2naFULdEP94AUBa,""Geffen"",3B,,https://i.scdn.co/image/ab67616d00004851aca059cebc1841277db22d1c";
"59,""Lithium"",""Nirvana"",0,123,""grunge, permanent wave, rock"",""Rock"",""Nevermind (Deluxe Edition)"",1991-09-26,04:17,68,66,0,0,49,0,0,-6,G Major,4,2023-12-26,26D1PRJjD9Jj1JGRk88KVc,""Geffen"",9B,,https://i.scdn.co/image/ab67616d0000485128a90d00a2819504364880e4";
"60,""Nothing Else Matters"",""Metallica"",81,142,""hard rock, metal, old school thrash, rock, thrash metal"",""Rock, Metal"",""Metallica"",1991-08-12,06:28,55,36,5,0,16,0,0,-11,E Minor,3,2023-12-26,0nLiqZ6A27jJri2VCalIUs,""Blackened Recordings / Universal Music"",9A,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802";
"61,""Smoke On The Water - Remastered 2012"",""Deep Purple"",73,114,""album rock, classic rock, hard rock, metal, rock"",""Rock, Metal"",""Machine Head (Remastered)"",1972-03-25,05:40,60,68,13,23,81,0,10,-9,C Major,4,2023-12-26,5MMnwYs0hIxkENRsbkWJ2G,""EMI Records Limited"",8B,,https://i.scdn.co/image/ab67616d00004851a729c9c3dec04b99d889c66f";
"62,""Don't Cry (Original)"",""Guns N' Roses"",78,125,""glam metal, hard rock, rock"",""Metal, Rock"",""Use Your Illusion I"",1991-09-17,04:43,46,59,0,0,24,0,10,-9,B Major,4,2023-12-26,2N2yrmodOnVF10mKvItC9P,""Guns N Roses P&D"",1B,,https://i.scdn.co/image/ab67616d00004851e44963b8bb127552ac761873";
